,R_1M,R_3M,AboveEMA50,Vol20(ann),VolAcceleration,FMS,ΔFMS_1D,ΔFMS_5D,R_1W,R_6M,R_YTD
AU,0.23953599519223268,0.42486795293540136,0.22169142621419025,0.3372092640295641,0.6051324344314466,2.2219517053424704,0.11735975528295617,1.4063357046083176,0.10737912165208097,0.7798294631244136,1.8288173966236805
STOK,0.3769597975084076,1.0590105912658911,0.37727294046016224,0.43178439006200253,0.6319909940810738,2.221592220474242,-0.12726359073535765,1.3925191761520366,0.1323430748050758,1.7111768528925864,1.0140278912040444
XPRO,0.18907803887203012,0.32264664737037796,0.11854787184810145,0.37139295468845573,0.4448054421765463,2.218627177611781,-0.007176923142567571,-0.09141938735696309,-0.008273596097012725,0.11347566511968332,-0.06371168622639967
CBNA,0.15912580576191737,0.3115736801019151,0.11030398029219524,0.1895487325317466,0.5697863087510903,2.2028875695231984,-0.03405179160012084,0.5109650212873929,0.023587616052248794,0.3096905513137289,0.186009876942826
FTAI,0.19389000687631675,0.4284213810259303,0.20827235783951004,0.36640501719933716,0.45304300459995983,2.199900049927377,0.285299701665354,0.04197692503074846,0.11262541232826351,0.5560833386090196,0.13721312000415375
UNH,0.308522511379403,0.16795165620356967,0.15051830190035753,0.35193128358324505,0.5587044314271313,2.184722182184996,0.928627425762441,1.3141389392762977,0.1156400402186839,-0.3315905115209702,-0.33261215200687355
SIFY,0.39015767154041714,1.7581133137281402,0.39481555073011965,0.5523566490130888,0.7682880358822612,2.169651832797369,-0.039574858472132934,0.08120775600605468,0.04284139322933678,1.5020696479407114,2.863828426952267
B,0.2385989405409905,0.3914842451364362,0.17574696460326433,0.2708659480740966,0.708313226861676,2.157970120906232,0.10504724652149156,0.7140878875705687,0.019944154055971275,0.45715796170157064,0.7929503242483
PTHS,0.7269310118754584,1.6641845095912071,0.42127381737291514,1.2660203785979398,0.6863023455984366,2.145264125994167,0.0761548078379013,0.4697713513406785,0.14919390328457705,1.127684644319368,3.799596260266849
MEDP,0.07804195078753429,0.6853589832788956,0.12980669307873116,0.24209303559304157,0.2721130869869166,2.117771922716928,-0.0029326716642548156,0.28953351425455565,0.005662851480832121,0.4777136254243972,0.39841829085305136
GRDN,0.2503327836599325,0.5420660051362298,0.20211434808576123,0.3609132791055298,0.7515640243280318,2.1051966969260967,-0.29686581444606386,1.0028791126333871,0.048758990085032705,0.31915717011442024,0.3853252054219287
NMRK,0.11858958765763106,0.7678399043720032,0.18553334644970798,0.2966554736855298,0.6774062355635062,2.096847982750695,0.11493917467430292,0.024256963733968018,0.036882784812349856,0.4816609199853641,0.43419254653278627
CTNM,0.7150218838350997,2.2172092624301145,0.4744700673997322,0.9143492675004506,0.7596603882049315,2.0866845874135698,-0.06748014968686311,0.04432827369788317,0.07237201428367679,0.6634568533211891,-0.20142058362082926
MATV,0.09226784030627999,0.9555366986849139,0.21359179915906434,0.3128741351426054,0.3748754994053784,2.0681407631683015,-0.29958601490538195,-0.6157108612616198,-0.010672374805876572,0.9466962427130683,0.11768060949899772
NU,0.31656856992490034,0.326987043338518,0.14078137976495153,0.219964717649746,0.474207709402899,2.064954647935937,1.2601791855072522,2.0000328074630582,0.06249289256654422,0.32493004864454855,0.4340892575890629
DINO,0.168975055877588,0.26881282795863526,0.1033800595403307,0.2857540099466033,0.638097886382429,2.0623882462382963,-0.3690774122892173,-0.7328314379301228,-0.00164366664740756,0.4875461881579626,0.43790816619495065
RUN,0.5443574576281083,1.8434579280927363,0.19914221423567513,0.8122093424129603,0.568376518858191,2.061798267295462,1.418596905615383,1.191091785479658,-0.11823629461299445,1.3040816143523313,0.6440566775877281
DNTH,0.84932926714574,1.201975532459476,0.5277307309438848,0.8993620782634412,1.2255345214116333,2.057235764729315,-0.05552260069597148,0.39866169311556776,0.399685320835488,0.7501273642911224,0.6141066129201509
FET,0.1707269874755024,0.3700911107339606,0.16758607565147732,0.331341630018969,0.47768480581373,2.039149424021953,-0.4679623467485339,-0.8698297184060126,0.03156099025893311,0.2299947216102569,0.6425903244599842
NIE,0.05034037441518624,0.13592270996590972,0.04712668524164276,0.09578711350260481,0.3509598459483993,2.0279624581321283,-0.17848662066868703,0.8737879343279449,0.020667923032898772,0.11808032195605977,0.02072181427976605
KGC,0.2439358992990357,0.5285956269337748,0.21907935339879692,0.29166302430470203,0.6720460089059456,2.0269020054443105,-0.011648456662066486,0.13987473697076913,0.05098087372539051,0.8256283305316141,1.3930601299575396
BGH,0.05396532590788139,0.1715053337453638,0.055987294019397726,0.09578420485343288,0.4470895462084592,2.0094593246714183,-0.3141450981234595,-0.06283927117844801,0.006614793388646012,0.11067314320133326,0.10598544403001542
MGNR,0.11676269108835657,0.20094617635033218,0.10285435713625346,0.1773558076777608,0.5427917414768555,2.0093976471868498,0.007385438560600477,0.91490942268143,0.03817775587697203,0.1975282718329101,0.24288114805242955
HPE,0.16896223526189003,0.4241831737767585,0.14261338984809635,0.27115015585886026,0.5240993889868233,2.008808720888551,0.20565690391477087,0.8038138435617121,0.0495118845303506,0.4894938875351813,0.11377503425082325
