,R_1M,AboveEMA50,Breakout120,Slope30(ann),Vol20(ann),FMS,ΔFMS_1D,ΔFMS_5D,R_1W,R_3M,R_6M,R_YTD
TEM,0.21597434595568887,0.21905258235822234,-0.025419904044772124,3.1356573153231397,0.7518225296737453,2.5449398348012906,-0.4603544899406651,-0.15487937589724243,0.08290803481535725,0.26084688403028666,0.7309520342716824,1.4228345671068858
LE,0.23146148436400615,0.19457592839198434,0.0,1.4739752149486154,0.48762398833213205,2.542931682152022,0.15528154256126436,1.5228433343025287,0.07995472518469793,0.7070636018060279,0.4762115683844148,0.12275517711673323
MSGE,0.2280263156947846,0.12028568283760976,0.0,1.232515664103323,0.280235437909999,2.5407636182255526,0.39059423442248464,1.471270813115484,0.081463175577553,0.22311606996903022,0.2527086202330213,0.17753151373330778
MIRM,0.15514041804345058,0.15058296306576868,-0.04089713769460468,2.986345022845985,0.3578952372130046,2.535063420604745,-0.3283537492427566,-0.0422941069380971,-0.024804882418373086,0.4999211037517888,0.4943718700336579,0.7017068256503074
KRRO,0.5593138610220387,0.4258037444175158,-0.146071161299117,7.356770923682057,1.1715886572689556,2.5269324386499266,-0.43238439854659205,-0.45412063201738206,-0.07464041660540466,1.498301855819164,0.3521257439562617,-0.23490308169256835
IBLC,0.18124618913361545,0.17943608050190218,0.0,1.4407773042071956,0.4524334221283607,2.5046527677773573,0.4052366295357328,1.8796439013916415,0.16360314203313608,0.5256273247185723,0.7589104312217223,0.3875550772491141
GGLL,0.39625566017737235,0.33108224946927156,0.0,3.627057759988219,0.704833355273715,2.502596283599836,-0.01700571667646722,0.13368213293370923,0.04628927830278684,0.8377258684956559,0.8944280429557288,0.31577959581064863
EGO,0.25904569094037155,0.20506626577232168,0.0,1.875516284959753,0.34576120541070166,2.4925474991674643,0.24226005680874207,1.159655988400787,0.07229689948865703,0.35706650896815306,0.6935648480654515,0.786856535402706
GMAB,0.22003045529330856,0.15186069755879972,-0.02600048619627504,2.543795559813599,0.30748976173838866,2.491083475555453,-0.4706593612455836,-0.18381960346808812,0.00830924438078684,0.29232499661911926,0.3498648988062971,0.2622565879333132
HSAI,0.2346539840048667,0.1902210371722317,-0.004934584414654664,2.510110346214559,0.8041682980199453,2.490396626281642,0.09000205745157208,0.2809796723849587,0.07653674886283168,0.638870041713856,0.4287437923898174,0.9575605036161416
VSCO,0.18847326508935414,0.17965148586078294,-0.019843117490288442,2.079037373683926,0.5498977295394085,2.4876745514284218,0.22951889463403363,0.50886411042925,0.0053857611693901575,0.4721264195585162,0.17024569694695169,-0.39554444116589815
AVL,0.3048647609309221,0.3741728860696032,-0.050744524475836994,2.1575004916334737,1.129935820377405,2.48557992595698,0.1422500284316932,1.121830281467287,0.14033979396226215,1.0173199096983478,1.9083493730485426,0.7286459487959189
MAX,0.28704982272319524,0.1841629261454345,-0.023659758247787877,2.0105149842018526,0.45046217837537333,2.4700388768090256,0.38386358254223163,2.018335352444206,0.04243424175397359,0.22481824769426395,0.2733914410954392,0.08614751579435054
ROIV,0.20761459349245182,0.1684428974055927,-0.021280677536199333,1.580181763067875,0.3471344122328958,2.4686564225862995,-0.11836545244837593,1.2407592929584481,0.08777911087525969,0.29693359891046156,0.23557999718962286,0.12701812955267555
BTSG,0.18049817379909583,0.14226438331879776,-0.056520638970367854,2.473575463579727,0.45438651150899934,2.466270485555105,-0.7744477655450401,0.11231234596453232,0.09413008648801702,0.2678180666529586,0.40443860729843006,0.47069973813906674
JAMF,0.26120598691826213,0.1727315967608054,-0.2079265489162403,2.707482057200052,0.4485395527888874,2.46493527239074,0.05910520391375318,0.7789008473112216,0.1525605850812708,0.1651593238090403,-0.23962432119424226,-0.28559819621769467
AVGX,0.30474118101180037,0.37123992837435305,-0.052225147336481315,2.133715067602736,1.1477591200063282,2.4597796015614093,0.16485192907577328,1.1527603725918298,0.13911054410261903,0.9993357310962814,1.8517126822521397,0.6759480699401772
JEF,0.09590248870671791,0.10531895606156683,-0.006244263898701252,1.355792539599424,0.3028063976433051,2.457681136785863,0.1327748696951696,-0.26522881059596193,0.04767605186396473,0.3031501872390294,0.09977120625738278,-0.17878573047875368
ESEA,0.16323238173126486,0.1531819352631234,-0.006100345612413793,2.0639520307540806,0.31698108017734955,2.4513456027553335,-0.5236015115215289,-0.25822069194686303,0.043046402187548516,0.48912941682089395,1.020445697786272,1.1592003917079787
MOV,0.26049682925325923,0.1640517617553261,-0.0038760017271727287,2.6343169783255633,0.27959961512233655,2.448329669927975,0.13610680743170223,0.4123022163439831,0.033660422962554115,0.35035833862530996,0.13374534125920579,0.018302004419076034
IDR,0.1766432904944626,0.2947954091295739,0.0,3.0128839843501827,0.6841377849983585,2.440803326593536,0.24422865473915412,-0.8968523663146208,0.0867190338188355,1.1660678406285845,1.261887944349295,1.8165972716463843
GTLB,0.2378773914680461,0.10006826871146579,-0.07619969868312282,1.5903868540220987,0.5481270931675987,2.4359145344708413,0.3237553553833008,1.581758180829495,0.0979115650068314,0.22940270158812792,-0.053518131880630704,-0.15474633698071216
NBIS,0.33089307292208536,0.39550205303916175,-0.0528977540468063,2.4117652469610453,1.8419181998810785,2.4340064595556616,0.08533009643497458,2.0446670281291683,0.37839825991237075,0.9143829149284586,2.3250996385901357,2.0906490835027958
VFC,0.16238417977007868,0.09267752120372408,-0.1318899202856273,2.52937679848605,0.41157937705625125,2.4303126725012003,-0.496620697347105,-0.29715485215481907,-0.005280888606791989,0.28983930100216404,-0.10828704143588064,-0.33267876062207635
TPC,0.12589145912841637,0.1790843857692388,0.0,1.8565579711773057,0.2932203025916827,2.428331122781012,0.35104758784945567,0.4811507444500167,0.019357700684644374,0.5625259161382816,1.4079783650434985,1.5026842520264743
AUMI,0.2624340004899752,0.1995711331122012,-0.0007597943194048717,2.3924372203853435,0.3405738219655679,2.426237592396538,-0.13014281336782352,0.5615749082520318,0.05234120657361485,0.3292800995502807,0.5443734392171462,1.0063038650359961
PLYM,0.4879899238362233,0.1735131301689845,-0.01966332931131687,4.929513843099942,1.67933227835639,2.420986331142072,0.0008444127356637132,-0.0005283117911214497,-0.01966332931131687,0.3961429912232737,0.25778242516688277,0.20523771716668127
KE,0.24758549450544276,0.23147905167140626,0.0,4.5586987889511805,0.2545706617325658,2.42069285147516,-0.5480233713520084,-0.6804020269968492,0.021195458534335243,0.6347067051046931,0.7281630689381406,0.5465170204238523
GWRE,0.22029107965331796,0.1165845724734893,-0.03158742233407763,1.3827981354214047,0.751714132444929,2.413267434132431,0.161657032561473,0.8178307714628241,-0.03158742233407763,0.04273723191384926,0.25863897068660013,0.42077221671927867
GOOX,0.3909641226121294,0.33036322307653965,0.0,3.575230928624464,0.7083178756815735,2.4085835807178717,0.06080673748299992,-0.046888094090216104,0.05038057008946417,0.8249046829380322,0.8498171557313579,0.3135846657612493
UPWK,0.2402253148400615,0.15365587529287228,-0.054621709451576295,2.6886162631554607,0.34585767380624355,2.3872076300139304,0.6285402035859338,0.7182856217243947,0.039468424066216645,0.2724098356656641,0.20673014653830246,-0.023543702784180498
CWEB,0.22677744650600018,0.18230039086967587,-0.006984880416816441,1.9688325646783222,0.3995175793265557,2.377351841780881,0.19899734179138617,1.528294235955232,0.11204230058546116,0.3870865573836284,0.10745360665242942,0.6014295162218171
INTG,0.6076026721218106,0.38710897021122004,0.0,5.33310680662586,0.8256495990286068,2.3708218824874185,-0.11089721177933454,-0.06293504033774822,0.14255625283400675,0.7176625831382824,0.5734038057522712,0.3231655048635713
GFI,0.27369200879608924,0.2361927360882392,-0.009407134377602877,2.015844313986095,0.3814299828890787,2.3655369569458613,0.03155560414623926,1.2576257431032773,0.09228317187681534,0.5841249370223769,0.6558176673615057,1.7469285965794041
ALGS,0.3552148227287104,0.09025248991473167,-0.10260917114370793,3.9290209670227174,0.825033597718472,2.3632607957267613,-0.34666382489841574,0.06942148542109683,-0.1021832952456797,0.38622686061669476,-0.14764105754184198,-0.7575658343305758
OSCR,0.3269952078294416,0.15886239881375608,-0.08128286846784272,2.942078679418997,0.6540914845537763,2.363085246479828,0.0018580219154800126,0.3237550015359463,-0.006976278146238912,0.22790687204739046,0.440270915303387,0.3619011569681694
SBDS,0.5922844687721394,0.26617436798908645,-0.3633634006107236,1.9842781501409772,0.959880405680534,2.352824728192967,0.5536019178106442,2.8534730953921508,0.3822036387931169,0.443670929568702,0.8193895133285487,-0.6719007363279479
MBC,0.06724241289942001,0.09208784831665562,-0.056145019286454656,1.0412562201932565,0.4701789403973034,2.3451504266711063,0.8617213012168201,-0.38908777514902493,-0.005533213256669334,0.39135841096776725,-0.06105355213475405,-0.12761568808893575
ICOP,0.10897131905179092,0.10045426358473253,0.0,1.1427203704559084,0.19259784071807126,2.342988709742112,0.09571761887736363,0.5654802319821675,0.03853034898038321,0.23035744230464994,0.1872336759446629,0.2904547824414101
AAOI,0.29845158405093986,0.1343240632696483,-0.07683478547880063,1.4544273351095487,1.125036311632565,2.339893419534844,0.3633079377401638,2.197292456380184,0.12631167376317998,0.65091765184354,0.23621070623298634,-0.30458203711427567
MEXX,0.26501632713380596,0.20785994955183407,0.0,1.6418346411907752,0.490238552010719,2.3367403634714363,0.3628215195537059,1.8900886481808707,0.10969019076844555,0.38934458709848063,0.781411872622936,1.3099935130367193
AG,0.1988655233194616,0.19823133114872782,0.0,1.3527938654497362,0.5601528553087354,2.3311991890899173,0.18040743700774486,1.9957219799315966,0.149794195097126,0.2615475350915859,0.4384494535360157,0.8215975960326118
SKYU,0.23667648418835663,0.13986893138641654,-0.0312338257541962,1.8899780852389703,0.4829497495380123,2.331101582489382,-0.08673725110956942,1.5411581580425113,0.060090434532509285,0.2971042993616564,0.34108541836455775,0.04952495087490627
TC,0.31178707382669235,0.14505086343238682,-0.15427574873966465,1.206275840694189,1.6240519447590653,2.3185755010691733,-0.3556881346580525,4.511859158815172,0.3025291297470123,-0.013277285483323742,-0.010735787339286929,-0.345536287564958
AGI,0.30772687101554363,0.1540174386237747,-0.0032168348901465693,2.6637261833286776,0.34017774479581303,2.3173617224556415,-0.0901359099767145,0.3016181086680563,0.02203745342112673,0.25717476232215675,0.21727322100198965,0.6958301323438945
DGP,0.18800800810422702,0.11598861994597676,-1.4559090718013756e-05,1.5383912200633265,0.2596534775115777,2.3125317938420626,0.07512356331146375,0.8302345984038006,0.015486314462652917,0.16392423091314545,0.32625608582302723,0.6974985256846797
COE,0.4924563360245182,0.34014284248957494,-0.019933240984706058,3.8692523718938423,0.6909173117985646,2.3117080195184783,0.09453951601565258,-0.12548233691026178,-0.005998929555973587,0.7330423454666475,1.024899995949422,1.2074769092837792
PRPO,0.3359355422433792,0.2799369094001991,-0.07984974223304764,3.1300911882123232,0.7988245032085771,2.309554707581584,-0.20125921946533865,1.0258757787428185,0.0971893409583211,0.7977974170736295,1.7670922106769371,2.3330193984107863
FCAP,0.1797641941350252,0.0809536870102987,-0.1554038515733006,2.057583472458834,0.48198313442558943,2.3027850753515176,0.26694930531072014,0.5698695040420392,0.008284471371117874,0.029463228743821457,0.1134841621572864,0.30285539685765306
PXLW,0.2141488744960589,0.2643968238557659,-0.13737047359467858,0.7654620295607478,1.5157697749107626,2.2855660810096965,0.3613004210650763,5.229313115150008,0.3358759636700721,1.2548975415668813,0.2564503304439336,0.25283049465571605
TECK,0.3082024232569349,0.18558998445825892,0.0,1.6496941426853957,0.5250662184995712,2.2847999312943266,-0.024135830184758067,2.323394926082507,0.21868143973324838,0.113759851427925,-0.048438135867636234,-0.016855690484965602
RIOT,0.3072281296834234,0.23503490613045974,-0.029526041140533144,2.9548289625303616,0.7514686253150025,2.2785171930466914,0.05131088744600554,2.140295970632509,0.1934370196889863,0.6833558071000434,0.971228761227704,0.4737070276832771
MNPR,0.383231575971398,0.28200290781730475,0.0,1.449781260847158,0.9829556774800985,2.262174000094448,0.1508093311478853,2.1294219997981085,0.11127537953492239,0.47712209715800613,0.05905978866880268,1.1185168909499126
STX,0.26830942622927445,0.21707444304521784,-0.0025152714170362245,2.471658129443205,0.29893035598063294,2.2559390532160464,0.054040972441781854,-0.08342273287312141,0.039697957044743326,0.5407175938846294,1.1461243286629625,1.1793549842260687
YMM,0.27445630142811694,0.10319045331079679,-0.010690168002517653,2.1572874619630986,0.4300292574189933,2.253527315395119,0.17782354946363021,0.3959060064020057,0.026034122060186515,0.16735225579543678,-0.0033487845569292185,0.20233367333489038
BWET,0.3190469759450787,0.2264441131778412,0.0,2.076876416799359,0.42893653843110985,2.240301615941429,0.6305405997096267,0.9659044773744623,0.06611483542424712,0.31699466030131185,0.3242981179773763,0.45866857933215655
IWML,0.09200161331118162,0.0912461401506861,-0.01520669039236644,1.4824645111909656,0.3719483558448158,2.2329726751903696,-0.1676518919710146,-0.3324653067867711,0.008908476798106912,0.30242822532328906,0.17872063241702874,-0.014821353183723351
EXOZ,0.2508918424361235,0.17102955806104903,-0.18314681334777116,1.6755728755457113,0.587709453175762,2.2181682628346264,0.23242953602032634,1.2815487980479965,0.034882562206855594,0.023361641811414202,-0.2089439029198923,-0.2883757825242469
PPIH,0.15536327486681079,0.15289912987775156,-0.05103061823963784,2.4069477858357367,0.6607574973825426,2.2143072095493457,-0.25134594043770697,-0.3335129447023939,0.014191721680415492,0.4099649287179483,1.1225171828972655,0.9635117223035197
MEOH,0.1616789539803869,0.1116892942277341,-0.011687286976254208,1.6162784468710265,0.37006847775149626,2.210791241078466,-0.24043197799003702,0.8964171626052091,0.014706473318272906,0.10897137182145733,-0.008879258344203667,-0.24824397581657143
EMEQ,0.10746411549180035,0.10272959954934402,0.0,0.6672298982112917,0.1852974389224867,2.1991806368615,-0.01403320397961716,1.3872629121250688,0.07458581273905773,0.1941192093035513,0.24195344428416354,0.33329158323808095
CYD,0.3771980527534613,0.3343598468254012,0.0,3.620950486342427,0.41626438587779563,2.190960986220989,0.23514383824619856,0.000468463279760023,0.12767552250707936,0.8851394142951949,1.004148569794698,2.9572193128936144
EPU,0.12067679522058228,0.108931610199265,0.0,1.234787033756319,0.2024701775241869,2.189536798625004,-0.03195616898439413,0.17369598634409833,0.02059750320149134,0.24148685094401934,0.2707893893405635,0.40716285985725786
BZ,0.1599811910449218,0.13756192159407954,0.0,1.867545375186497,0.3504358721172817,2.187862497718439,0.5802721420609955,0.37762824376820125,0.02147086159921674,0.4076959311754662,0.16430660867390046,0.683869667659363
BAND,0.16134742542579028,0.10395715754130808,0.0,1.6410816505674712,0.41185213427577494,2.183214585132692,0.07123110545784561,0.5772427765584693,0.04463143047693863,0.18764950341058095,0.05175233699984583,-0.087018449838548
FVR,0.0795335820237526,0.07102321742028783,-0.013707468486045538,1.2828553914242617,0.28288514050457986,2.176994097521139,-0.6190905748676823,0.02447747308129644,0.01900247838522806,0.23869896173703808,0.005847304880425508,-0.2599993480885229
BILL,0.3036238072069444,0.12191889409906409,-0.03357584469778796,2.3763902988222356,0.8346815840147661,2.1720861250018326,-0.14279572843327903,0.43629064702080456,-0.010941426982517544,0.2491175560325889,0.0253026773238898,-0.4291208655696235
SGDJ,0.24137697108808642,0.17460494383378555,0.0,2.0667939936057333,0.32413340891187015,2.1673491103562954,0.09499214515447152,1.1539070711051755,0.05176778603534782,0.2951532234169254,0.45919885254997617,0.8376419059394737
TWIN,0.49276018056697546,0.2360320116676009,-0.026090375802936716,4.841600823457211,1.2196518457768755,2.1667272688095176,0.19201647481201456,-0.13317817372108287,0.010427131537364742,0.7329513722191183,0.5764836644281452,0.0773539292918557
RAPP,0.6027265156982426,0.4376046129481954,-0.24282094782736907,4.199480367095174,4.391221116447193,2.166657747185776,0.2136444247248772,3.4601614773913894,0.6515532819562042,1.2205546362744544,1.2601683419142335,0.2682527779792514
KSTR,0.2452586512002417,0.14858096695321765,-0.023674052989560157,2.4252964584119883,0.5648772108048211,2.163552589305488,0.3969587642595993,1.080733249875904,0.045583598496311994,0.4219830794151258,0.236263541948587,0.3299020530932433
NEUP,0.6186607342938293,0.3668395520256047,-0.135774146259368,6.514711725106574,1.535536427358195,2.1565566722573677,-0.31401325512462774,-0.3345290396609597,0.09218451651581061,0.9695169738770308,1.417811358139049,2.5916678514591154
FICO,0.18045708875309252,0.016372240481416833,-0.3043914847479946,1.6883834079360287,0.35124995332964964,2.153209254998519,-0.22073245153930277,1.2846099959426285,0.006018631909989081,-0.11076252146301924,-0.19803942355777526,-0.26562419052826336
XBI,0.05896821576244293,0.05620019517016783,-0.015953589675188007,0.9323616681859496,0.2706007364318444,2.145162006889987,-0.6256373739748464,-1.4104302298070501,-0.015953589675188007,0.1732885862841358,0.04652812866513156,-0.010251522894542786
ECO,0.15410945897850215,0.13293403107867774,0.0,1.442532395245369,0.3503618341806321,2.1373500072742653,0.24845770614258056,0.38015254226216566,0.034579890110973954,0.23631555419246042,0.21632384637207247,0.34419007057669204
JRI,0.08019262651306835,0.06821106557583656,0.0,0.5483046373701713,0.10304569911075698,2.132062579202447,0.27946937802225724,1.2383380447116976,0.042865644463778274,0.14376857303610513,0.10569760571035647,0.2079834236080409
QQQS,0.09002749823222,0.0807058989021745,-0.013984603873403723,1.226332083786177,0.23879999318100315,2.122725133021877,-0.34374771657813863,-0.37445055983051834,0.004554741407426732,0.25663601831696226,0.21463060732942063,0.04640608012807235
VHC,0.2588195326981717,0.17541276488120316,-0.15842831935288448,1.2400390061900106,1.2635288388438117,2.120441604107791,0.2850766489556853,2.2128591800329107,-0.050145876909636344,1.1069210272587937,1.0248347844059507,1.1109667311878884
XMTR,0.08851655612558162,0.1781920581110883,-0.0131926485514674,1.931001941835098,0.6204756634017344,2.119235719087822,0.4227200984961297,-0.40405678939208434,0.023878444683814726,0.6790247658238913,0.9140605582757013,0.13115352604321284
RAPT,0.4529874924541113,0.42646507764846686,0.0,3.1559113636389213,0.8068599861818699,2.1191802952314878,-0.14669934907332927,0.22388245459736789,0.2521399575936263,1.1172097964839143,0.6265013788150962,0.21511319637227433
TWN,0.1269424786589466,0.11788272963175106,0.0,1.1782321714187554,0.15609944516921842,2.1183635683159387,0.08176015953802374,0.8306035986047935,0.047385343156586046,0.30929731187408205,0.4597866638069683,0.31368208466877245
VSAT,0.12568643788838108,0.2502270979223844,-0.06305835949953975,2.5895303080757643,0.69484321295232,2.1022627091023605,-0.3742822214445658,-0.04871878394309048,0.028459253316430067,1.3756609224219467,2.063478297497085,2.3993401487180726
CVM,0.2690040524616657,0.21252142801050322,-0.21646636304548905,2.894527141787662,1.58874995563846,2.0928009054389762,0.7215936800869838,0.1668405557078314,-0.024675878897264525,3.5213177286196196,0.21818621480127787,-0.1911730545490412
TIPT,0.15150396182470383,0.1261410168196433,0.0,1.2216734536227947,0.3182025263924702,2.092518507247147,0.4383145284335319,1.8156654712031592,0.12381286422823301,0.13383384226149841,0.049570813242486134,0.16658577449601908
APLD,0.2938306848326202,0.3473681032660725,0.0,1.044836998266196,0.9345834297058045,2.0922046213833125,0.5531706248461481,2.4594206310337503,0.342379158865979,0.7394355031362689,1.4667447214098335,1.3152426793865621
TBBK,0.12874957241049922,0.10610872995342535,-0.02705740462424877,2.0540867973805286,0.33572309815120405,2.08935643692841,0.0432407384760638,0.28649429444414065,0.00013612889380132387,0.5576014267698168,0.34351986592391026,0.3664928812802952
ESP,0.22113692342510238,0.13653839781476984,0.0,0.9886367624483909,0.413824987095344,2.085966561249414,1.7963105195715148,0.9449710481413451,0.04635631886282976,0.325953701832544,0.9276361606016161,0.675996510554635
TCOM,0.23436143200329473,0.11475302637628015,-0.017757865572069487,2.192167878843784,0.5800222569153777,2.085511270527266,0.08596226814257779,0.5856197911202536,0.012970898371571948,0.24601499213577482,0.10199928531632674,0.023723837031012218
FSTR,0.17281578445563728,0.1293094768989198,0.0,2.0836288520683164,0.5211568759740698,2.084856024712302,0.22318596179910322,0.047881797453058095,0.03202241390228511,0.44322925686867554,0.27935475290690404,-0.03442384948004151
MUU,0.5425719311699719,0.6094164016103738,0.0,3.211865266334712,0.9362070235200134,2.0729225315020363,0.03760617406540501,0.11745263194108913,0.4170150409099067,0.6337027381602118,0.7301927648952946,1.325514572237536
SHOO,0.18178543195736507,0.1370585440873444,-0.011980747481160403,2.0272170014735207,0.3539435341400612,2.070159001116237,-0.18494513630981402,-0.38262637392716403,0.032304575318995,0.3655188969897638,0.17086637312256459,-0.29059549151603303
ANGO,0.22941621858995465,0.09046275291469308,-0.07302105696238193,2.6744784325185,0.24647200274293035,2.0685860480923917,-0.02907268162076937,0.7439833134608258,-0.009281056607820415,0.07271665931039828,0.03874106035321079,0.10094878738980717
QDEL,0.10952330187699011,0.03720937804151325,-0.23960739936328324,1.8304325699516522,0.5414460234112062,2.063939109348447,-0.5291526621595684,0.06400707971877084,-0.005667436278574245,0.04307674199154321,-0.21776683382072548,-0.3927388097445894
ARL,0.10925236468672939,0.08338938801582807,-0.054983260841499404,2.118777180174638,0.40083160199104545,2.044166481504825,-0.4328305590312458,-0.25407736272996084,-0.0024683550806426924,0.13270130996965124,0.09692518126965655,0.022389084396905012
XDAT,0.07468371052621348,0.042767478108157064,-0.003797656984090958,0.4783826950670971,0.1788723003103431,2.041698244584529,0.32644083078168906,2.304576063328302,0.020328376627253952,0.07507196925113746,0.15047989302169484,0.03577462036015122
GLW,0.18545697491078572,0.20715582366973462,0.0,1.4244236481712804,0.23669831836396862,2.038200453764064,0.33904997291242833,0.669249284918702,0.08018427290418373,0.5681724348239117,0.5386449561277866,0.5590147681289535
BITQ,0.1337468390785772,0.12373447747390842,0.0,0.8279363848122242,0.4346731304217763,2.034444881445566,0.2502641302283839,1.7771134527294763,0.14119010058896975,0.3038299626107295,0.5891376356975806,0.26143790185241644
MULL,0.5333858579871533,0.6007012243596415,0.0,3.173487488147186,0.9330323485876933,2.0330207664859112,0.03641407247002859,0.12775540873736513,0.4153581924093219,0.6037720922381367,0.7186842067122257,1.2486997528410693
KNSA,0.12345105616132646,0.1428375404918234,0.0,1.0572507048262885,0.2624664983914889,2.0325422270278755,0.058388116862786665,0.18306895382998611,0.03701402753800198,0.358379760762648,0.4999934432350692,0.7760720550667153
CC,0.12670080057785849,0.17508037911175545,0.0,2.8006175400513724,0.4500038191914412,2.031158253436922,-0.07862882775304403,0.147406720052345,0.06763704911878499,0.6053995673323982,0.11449630852240644,-0.032474206382671955
WPM,0.1397862056501027,0.10385657913987822,-0.005245482555559899,0.9119259308784544,0.22716109666072984,2.024089189583226,0.1778948640604392,1.810244987763209,0.021046644882525944,0.19584711293813029,0.3638531703839243,0.8026435219446915
AEO,0.46223042453783725,0.3522819348226467,-0.06321222621929556,3.675039707621328,1.451783421266748,2.0181627596436402,-0.44882856216039135,-0.4152970831043583,-0.02677976503687607,0.9390994393527452,0.527682935198228,0.07543973158021466
NAIL,0.095337411424806,0.16779035508412998,-0.0874538424844542,2.5293850669048643,0.9170265645506919,2.0173741981989672,-0.2666225127570536,-1.0519189179642439,-0.08160856945339345,1.02942655179133,0.30127138273736587,0.00040352199296078695
ZM,0.17774762709016478,0.07228817663105125,-0.01647880065318008,1.921410360245173,0.5199784024746077,2.00640249789923,-0.1788403203609552,-0.07043150932236042,0.0017394860967301362,0.103233792442599,0.0633243486531696,-0.025581550522878693
